
New FLIGHT DATA

0.724312	-0.150098	0.482742	0	0
0.724302	-0.150099	5.09114	250.02	10.1613
0.724292	-0.150099	10.3579	250.02	10.1613
0.724281	-0.150099	15.6246	250.02	10.1613
0.724271	-0.1501	20.233	250.02	10.1613
0.724261	-0.1501	25.4997	250.02	10.1613
0.724251	-0.1501	30.1081	250.02	10.1613
0.724241	-0.150101	35.704	250.02	10.1613
0.724231	-0.150101	40.6415	250.02	10.1613
0.724221	-0.150101	45.9083	250.02	10.1613
0.724211	-0.150102	50.8458	250.02	10.1613
0.724201	-0.150102	56.1125	250.02	10.1613
0.724191	-0.150102	61.05	250.02	10.1613
0.724181	-0.150103	65.6584	250.02	10.1613
0.72417	-0.150103	71.5834	250.02	10.1613
0.72416	-0.150103	76.1917	250.02	10.1613
0.72415	-0.150104	81.4584	250.02	10.1613
0.72414	-0.150104	86.0668	250.02	10.1613
0.72413	-0.150104	91.3334	250.02	10.1613
0.72412	-0.150105	96.6001	250.02	10.1613
0.72411	-0.150105	101.208	250.02	10.1613
0.7241	-0.150105	107.133	250.02	10.1613
0.72409	-0.150106	111.742	250.02	10.1613
0.72408	-0.150106	117.008	250.02	10.1613
0.72407	-0.150106	121.617	250.02	10.1613
0.724059	-0.150107	126.883	250.02	10.1613
0.724049	-0.150107	132.15	250.02	10.1613
0.724039	-0.150107	137.087	250.02	10.1613
0.724029	-0.150108	142.025	250.02	10.1613
0.724019	-0.150108	147.292	250.02	10.1613
0.724009	-0.150108	152.229	250.02	10.1613
0.723999	-0.150109	157.496	250.02	10.1613
0.723989	-0.150109	162.433	250.02	10.1613
0.723979	-0.150109	167.7	250.02	10.1613
0.723969	-0.150109	172.966	250.02	10.1613
0.723958	-0.15011	177.575	250.02	10.1613
0.723948	-0.15011	182.841	250.02	10.1613
0.723938	-0.15011	187.779	250.02	10.1613
0.723928	-0.150111	193.045	250.02	10.1613
0.723918	-0.150111	197.983	250.02	10.1613
0.723908	-0.150111	203.249	250.02	10.1613
0.723898	-0.150112	208.516	250.02	10.1613
0.723888	-0.150112	213.124	250.02	10.1613
0.723878	-0.150112	218.391	250.02	10.1613
0.723868	-0.150113	223.657	250.02	10.1613
0.723858	-0.150113	228.265	250.02	10.1613
0.723848	-0.150113	233.532	250.02	10.1613
0.723837	-0.150114	238.469	250.02	10.1613
0.723827	-0.150114	244.065	250.02	10.1613
0.723817	-0.150114	248.673	250.02	10.1613
0.723807	-0.150115	253.94	250.02	10.1613
0.723797	-0.150115	259.206	250.02	10.1613
0.723787	-0.150115	264.144	250.02	10.1613
0.723777	-0.150116	269.41	250.02	10.1613
0.723767	-0.150116	274.348	250.02	10.1613
0.723757	-0.150116	279.614	250.02	10.1613
0.723747	-0.150117	284.881	250.02	10.1613
0.723737	-0.150117	289.489	250.02	10.1613
0.723726	-0.150117	294.755	250.02	10.1613
0.723716	-0.150118	300.022	250.02	10.1613
0.723706	-0.150118	304.959	250.02	10.1613
0.723696	-0.150118	309.896	250.02	10.1613
0.723686	-0.150119	314.834	250.02	10.1613
0.723676	-0.150119	319.771	250.02	10.1613
0.723666	-0.150119	325.038	250.02	10.1613
0.723656	-0.15012	330.304	250.02	10.1613
0.723646	-0.15012	335.241	250.02	10.1613
0.723636	-0.15012	340.179	250.02	10.1613
0.723625	-0.15012	345.445	250.02	10.1613
0.723615	-0.150121	350.712	250.02	10.1613
0.723605	-0.150121	355.32	250.02	10.1613
0.723595	-0.150121	360.257	250.02	10.1613
0.723585	-0.150122	365.853	250.02	10.1613
0.723575	-0.150122	370.79	250.02	10.1613
0.723565	-0.150122	375.727	250.02	10.1613
0.723555	-0.150123	380.994	250.02	10.1613
0.723545	-0.150123	386.26	250.02	10.1613
0.723535	-0.150123	391.527	250.02	10.1613
0.723525	-0.150124	396.135	250.02	10.1613
0.723514	-0.150124	401.072	250.02	10.1613
0.723504	-0.150124	406.667	250.02	10.1613
0.723494	-0.150125	411.605	250.02	10.1613
0.723484	-0.150125	416.542	250.02	10.1613
0.723474	-0.150125	421.808	250.02	10.1613
0.723464	-0.150126	427.075	250.02	10.1613
0.723454	-0.150126	431.683	250.02	10.1613
0.723444	-0.150126	436.949	250.02	10.1613
0.723434	-0.150127	441.886	250.02	10.1613
0.723424	-0.150127	446.824	250.02	10.1613
0.723414	-0.150127	452.419	250.02	10.1613
0.723404	-0.150128	457.027	250.02	10.1613
0.723393	-0.150128	462.294	250.02	10.1613
0.723383	-0.150128	467.231	250.02	10.1613
0.723373	-0.150128	472.497	250.02	10.1613
0.723363	-0.150129	477.764	250.02	10.1613
0.723353	-0.150129	482.372	250.02	10.1613
0.723343	-0.150129	487.638	250.02	10.1613
0.723333	-0.15013	492.904	250.02	10.1613
0.723323	-0.15013	497.842	250.02	10.1613
0.723313	-0.15013	502.779	250.02	10.1613
0.723303	-0.150131	508.045	250.02	10.1613
0.723293	-0.150131	512.982	250.02	10.1613
0.723282	-0.150131	517.919	250.02	10.1613
0.723272	-0.150132	523.186	250.02	10.1613
0.723262	-0.150132	528.452	250.02	10.1613
0.723252	-0.150132	533.06	250.02	10.1613
0.723242	-0.150133	538.326	250.02	10.1613
0.723232	-0.150133	543.593	250.02	10.1613
0.723222	-0.150133	548.53	250.02	10.1613
0.723212	-0.150134	553.796	250.02	10.1613
0.723202	-0.150134	558.733	250.02	10.1613
0.723192	-0.150134	564	250.02	10.1613
0.723182	-0.150134	569.266	250.02	10.1613
0.723171	-0.150135	573.874	250.02	10.1613
0.723161	-0.150135	579.14	250.02	10.1613
0.723151	-0.150135	584.406	250.02	10.1613
0.723141	-0.150136	589.673	250.02	10.1613
0.723131	-0.150136	594.281	250.02	10.1613
0.723121	-0.150136	599.547	250.02	10.1613
0.723111	-0.150137	604.484	250.02	10.1613
0.723101	-0.150137	609.421	250.02	10.1613
0.723091	-0.150137	614.687	250.02	10.1613
0.723081	-0.150138	619.953	250.02	10.1613
0.723071	-0.150138	624.561	250.02	10.1613
0.723061	-0.150138	629.828	250.02	10.1613
0.72305	-0.150139	635.094	250.02	10.1613
0.72304	-0.150139	640.36	250.02	10.1613
0.72303	-0.150139	645.626	250.02	10.1613
0.72302	-0.150139	650.234	250.02	10.1613
0.72301	-0.15014	655.171	250.02	10.1613
0.723	-0.15014	660.767	250.02	10.1613
0.72299	-0.15014	665.704	250.02	10.1613
0.72298	-0.150141	670.641	250.02	10.1613
0.72297	-0.150141	675.249	250.02	10.1613
0.72296	-0.150141	680.515	250.02	10.1613
0.72295	-0.150142	685.781	250.02	10.1613
0.722939	-0.150142	690.718	250.02	10.1613
0.722929	-0.150142	695.984	250.02	10.1613
0.722919	-0.150143	700.921	250.02	10.1613
0.722909	-0.150143	705.858	250.02	10.1613
0.722899	-0.150143	711.454	250.02	10.1613
0.722889	-0.150144	716.72	250.02	10.1613
0.722879	-0.150144	721.328	250.02	10.1613
0.722869	-0.150144	726.594	250.02	10.1613
0.722859	-0.150144	731.531	250.02	10.1613
0.722849	-0.150145	736.468	250.02	10.1613
0.722838	-0.150145	741.734	250.02	10.1613
0.722828	-0.150145	747	250.02	10.1613
0.722818	-0.150146	751.937	250.02	10.1613
0.722808	-0.150146	756.874	250.02	10.1613
0.722798	-0.150146	762.14	250.02	10.1613
0.722788	-0.150147	767.406	250.02	10.1613
0.722778	-0.150147	772.014	250.02	10.1613
0.722768	-0.150147	776.951	250.02	10.1613
0.722758	-0.150148	782.217	250.02	10.1613
0.722748	-0.150148	787.154	250.02	10.1613
0.722738	-0.150148	792.749	250.02	10.1613
0.722728	-0.150148	797.686	250.02	10.1613
0.722717	-0.150149	802.952	250.02	10.1613
0.722707	-0.150149	807.56	250.02	10.1613
0.722697	-0.150149	812.497	250.02	10.1613
0.722687	-0.15015	817.763	250.02	10.1613
0.722677	-0.15015	823.029	250.02	10.1613
0.722667	-0.15015	827.966	250.02	10.1613
0.722657	-0.150151	833.232	250.02	10.1613
0.722647	-0.150151	838.169	250.02	10.1613
0.722637	-0.150151	843.106	250.02	10.1613
0.722627	-0.150151	848.372	250.02	10.1613
0.722617	-0.150152	853.638	250.02	10.1613
0.722606	-0.150152	858.904	250.02	10.1613
0.722596	-0.150152	863.512	250.02	10.1613
0.722586	-0.150153	868.778	250.02	10.1613
0.722576	-0.150153	873.715	250.02	10.1613
0.722566	-0.150153	878.981	250.02	10.1613
0.722556	-0.150154	883.918	250.02	10.1613
0.722546	-0.150154	889.184	250.02	10.1613
0.722536	-0.150154	894.121	250.02	10.1613
0.722526	-0.150155	899.058	250.02	10.1613
